userId,movieId,rating
7865,4845,1
279,339,3
4727,4326,4
7783,2571,3
972,48516,4
7395,3712,3
1203,5732,4
9499,3499,2
4329,95695,2
9085,6482,2
3715,3526,4
2651,1214,1
8575,194951,3
6558,26240,3
1330,80615,4
4388,4929,3
7192,628,5
8133,1103,3
3789,1247,4
10503,2132,2
7552,1019,5
9936,110,5
5508,27788,5
6337,5299,5
9177,2571,4
6000,7147,3
6746,6934,4
997,2793,2
4601,3272,4
1745,106072,2
4169,6377,4
4536,64614,4
3255,157,3
6236,91542,5
2480,1683,5
5201,3825,1
171,7361,4
2033,1398,4
4831,111617,4
5864,2706,1
2982,1370,4
3009,908,1
10299,2541,3
1442,55290,4
8532,47491,4
6959,53996,3
2457,88125,4
1614,1185,3
5177,198,5
2569,3267,4
5458,8957,4
10391,5902,3
7811,57464,3
4436,3481,3
8035,164909,5
8368,1721,3
1935,1573,3
9776,8371,3
280,1614,4
5126,1196,5
9291,5903,3
860,6378,3
9776,3,2
2177,31770,4
774,2485,3
3846,5471,1
8967,1923,4
653,2763,4
5474,2395,4
5934,534,4
9463,77307,2
4001,7153,4
994,2,5
8879,2841,2
9507,4002,5
9676,243,3
10150,521,5
6176,1120,4
6851,5952,5
284,4639,1
6503,44195,4
5306,1022,3
6637,367,5
2811,8937,4
4929,2420,4
6876,150,5
1625,3753,5
4636,2375,3
2953,122886,4
1429,260,4
3133,3006,4
3121,62,4
9401,92509,5
1185,1240,5
336,1093,4
8725,2571,5
9125,4027,3
6586,3789,3
3939,1198,2
5838,122892,4
4383,55052,5
2884,1222,5
6029,1022,4
6198,33794,3
7054,4886,3
5484,150,4
3937,500,4
7681,3062,4
6276,89260,3
8267,46578,5
5214,595,3
6981,134170,4
9818,2112,4
7114,1909,4
175,165,4
4982,1213,4
10361,57669,4
5633,296,4
4774,81140,2
860,3448,2
2291,371,3
8209,1259,4
1829,605,3
8472,2827,3
9382,5516,3
8866,2427,2
639,1124,5
5966,840,2
8726,3576,4
1553,1189,5
9598,1923,3
8786,1580,4
3142,7147,3
4442,300,3
7122,2723,1
7665,4886,4
8623,1278,4
1222,2409,2
6465,2355,2
3858,1,5
6549,2617,4
544,112290,3
4674,1203,4
6285,64983,2
4568,338,3
5045,517,3
2449,171765,4
9277,1631,5
82,27727,4
10032,2959,5
5602,1265,3
1168,1097,3
4589,50,3
6728,206,3
2144,1417,3
5535,2502,4
9501,6934,3
8913,592,1
4678,1213,3
5495,292,3
8733,2993,5
8816,4321,3
863,1574,3
7403,7458,3
209,1198,5
9707,1010,3
10361,101864,4
5730,74458,4
7932,1197,4
6427,5989,5
8589,253,3
3943,2163,1
4771,1259,5
3094,553,4
4635,934,4
10413,595,3
6504,4092,3
4310,608,4
5910,2288,4
8926,1196,5
9499,6626,2
824,1704,4
769,631,1
4518,31545,4
1480,1663,2
7999,5673,4
4105,339,3
4023,56782,3
8826,316,3
4979,4027,4
6098,105,3
4639,50872,4
1222,1654,3
8694,8533,3
9190,784,2
6690,551,1
548,30822,3
3623,586,3
1158,120825,4
5052,1956,2
5873,55118,2
2012,31410,4
10264,55247,5
805,1256,4
5483,1387,5
5139,4690,2
2562,2683,4
8215,85020,2
3710,2387,3
9627,1610,5
512,2642,4
5521,913,4
8619,4008,3
9687,674,4
2567,89965,4
7689,53129,3
871,79057,3
5988,2542,4
7063,296,5
551,3623,2
8770,74789,3
5299,1234,4
626,2730,4
1977,1631,3
5074,50,5
1276,51662,4
8130,69844,4
8211,4816,2
5063,1883,4
1107,3481,3
8396,1569,2
7335,2018,2
1127,5902,4
696,2858,4
8408,1210,4
8709,2009,3
8728,6539,4
319,1221,5
9041,552,4
7587,2193,2
2982,6268,4
8511,2231,3
6550,4011,4
10346,134853,3
5059,4989,3
7823,3039,4
1644,1377,3
3352,480,4
9067,67429,3
2938,7001,4
5392,2298,4
3327,593,2
2153,1242,3
757,1080,3
6958,1466,4
2164,2571,5
5008,440,3
6991,380,3
7288,1409,2
8348,2642,3
7966,6870,4
8732,2268,4
3490,50851,4
6236,457,4
6233,1485,3
4127,65261,4
8603,2858,3
155,27904,3
4402,1377,3
4294,73027,4
6315,3578,5
4204,1449,4
5094,3396,4
2938,30707,2
3484,104374,4
6764,1304,3
681,61352,3
9108,79132,2
10237,1408,4
7581,1012,4
1870,145,1
4651,592,3
7550,4367,3
1847,2628,2
9938,135,2
5085,101525,3
5572,959,3
1354,1252,5
5393,72011,2
4532,4974,3
7394,169,3
4771,3753,4
9687,5353,4
8027,4993,4
5509,596,4
4592,3809,4
6604,194,5
3150,4467,3
7350,1884,3
7288,59784,3
5481,1429,2
3948,27660,4
9638,1385,3
775,69757,3
3409,6773,4
917,3039,4
2177,588,3
7853,79132,3
10229,2858,4
4410,3000,5
4563,142492,4
4635,5009,4
4807,377,4
9085,5628,4
3653,44193,5
3578,3450,1
4592,2699,3
6244,3882,3
8695,4979,4
5625,1968,5
10361,94864,5
6981,5299,1
3103,595,3
8601,110,5
860,4148,2
2775,119145,2
3600,231,2
1788,2000,3
8930,608,3
1203,27839,3
3828,91529,3
8775,4769,4
7190,858,3
1488,1961,3
5780,420,3
9940,54503,5
2271,2699,2
5475,733,4
9714,1252,3
6065,68157,4
7985,1429,3
4805,2247,4
572,4541,3
2177,2007,3
9022,1969,2
8641,81564,4
1857,1573,4
3311,129659,4
8193,2485,2
2495,1028,3
7516,3081,3
4235,168608,4
3859,1939,4
1827,1242,5
6916,25937,3
4215,510,3
9466,39292,3
9540,468,3
2271,1393,3
1228,1020,4
6876,2968,4
7611,93510,1
6911,1721,5
7789,32587,4
4332,55290,5
9147,168248,1
6916,750,4
5072,93838,4
89,7143,4
8879,8639,3
8879,5016,4
5549,3983,3
4831,68319,4
3083,66203,3
6729,5219,3
709,8371,4
3116,48,3
4838,531,4
5597,5445,3
5016,8860,3
1254,6874,1
2847,593,5
2811,59784,4
6134,155,1
2517,1674,4
872,3578,4
2277,4223,4
6958,1584,3
9123,318,4
3128,1882,1
6358,1056,4
1831,8917,5
3263,3914,3
1121,4308,4
2190,47200,3
2052,5989,4
4160,58293,1
3866,1258,4
947,7090,4
7096,2890,4
4707,172,1
10247,7355,2
7282,56367,3
3804,3261,3
3854,1358,5
7258,1307,1
979,3671,5
8194,110,2
8369,2716,4
1241,51540,5
1773,72378,3
4450,1334,3
6115,135603,4
2066,72998,3
322,1916,1
846,1676,2
4019,56782,2
8495,119145,4
9102,2688,4
9623,1970,4
6042,497,4
3027,3504,3
7288,6054,4
1977,73017,1
7999,3814,4
2817,3360,4
7799,30793,3
431,4270,3
5462,86,4
5373,47952,3
7731,207,2
5470,1356,3
1325,186,3
5814,35836,4
2734,1958,3
7248,2054,3
5860,2321,3
1847,125,3
1,7323,3
8527,34048,4
9977,4990,4
9382,4496,2
6000,7161,2
9701,2712,5
1652,4979,3
707,2717,3
4882,480,1
9744,1485,4
2348,2385,3
10104,349,3
4181,2916,4
6723,3114,5
1869,48394,5
2460,31696,3
1852,592,3
5424,107769,2
4620,541,4
4019,61024,3
4062,54001,2
2780,4306,4
2335,1243,5
2640,1104,4
6030,316,3
72,3397,3
1899,6296,1
7485,288,3
10391,1784,3
7023,78209,4
7194,2297,5
3815,4734,3
4387,349,3
1082,230,3
9293,8335,4
4642,1617,4
8785,4783,4
3789,3499,3
4635,2054,4
2208,2530,2
3180,593,3
9608,59501,1
999,6639,4
5072,95558,5
7949,63062,4
5489,54995,5
343,2571,4
7491,4847,3
5758,3408,3
9505,2571,4
9820,48394,5
1686,208,4
2164,2694,4
7670,382,3
9974,1704,3
2054,1101,3
7107,1873,4
7272,116823,4
9543,60766,4
7403,7216,4
10078,891,1
1593,99114,4
1242,34332,4
9473,260,3
3948,57326,2
6050,2858,4
15,480,3
5242,1750,1
9540,306,4
1610,4361,3
6031,1032,3
5258,235,4
1212,1957,4
2496,7360,2
6184,152081,4
1316,780,4
8423,1370,2
5393,1961,3
8709,7701,1
7455,5955,3
6312,1777,4
9650,60,4
2887,3213,4
1583,8369,3
968,12,3
7903,1968,4
4707,1580,4
9228,59369,3
6982,5218,3
10186,73323,4
3509,112623,4
3715,4720,4
4329,44191,4
4387,16,4
1680,2006,2
7480,801,4
844,1172,5
5690,10,4
6603,2085,5
7895,40,4
866,585,3
4388,4678,2
8218,1127,3
1612,3114,4
5597,4993,4
6249,122904,4
5139,6440,3
5724,6539,4
6510,50,5
6813,2947,5
6515,47,3
8383,2716,4
187,56757,4
6984,7143,4
4848,1265,3
9783,6971,3
1592,19,1
6243,2366,2
7223,383,3
3918,3702,3
6995,364,4
9623,6615,4
1665,788,5
7999,2020,4
3959,7225,3
1751,2340,4
5403,1580,3
1481,58559,3
4049,7153,4
2725,34437,4
426,95558,3
1444,7153,4
3428,33004,4
3887,5072,3
6665,1801,4
1593,2959,4
8798,7153,4
6775,919,3
896,76093,2
2916,5882,5
10416,33679,4
8739,1136,4
4515,2167,2
7856,6709,4
10493,6,4
9463,89554,3
9382,64614,3
7562,158,2
3826,374,3
2418,2315,2
10397,97834,2
8865,2064,4
175,1271,5
3403,5254,3
10174,3101,4
956,2571,4
7685,5146,4
8982,3552,3
2982,4127,2
2007,337,5
9467,208,3
4159,81834,3
6477,2581,1
10493,7486,3
8603,3408,3
4982,1485,3
7575,522,3
8771,74458,3
2177,5377,4
2463,1204,3
9463,192385,4
7409,1954,3
3154,4896,3
4384,4018,2
400,605,5
4053,1234,5
7327,3810,3
7755,1276,3
48,104,5
3446,2012,4
8636,4148,4
4421,79695,3
7338,4310,3
7403,1931,4
10372,64,4
2953,3868,2
1480,56782,3
9214,26393,5
4153,117176,5
4591,6016,5
3186,5013,2
6607,1206,5
3142,4390,2
2638,6709,3
9852,10,3
6729,56174,3
9247,1345,4
6983,7451,3
6855,99114,4
5694,96020,3
2413,48,3
1190,2762,4
10493,1477,3
171,2108,4
4713,6552,3
7017,2028,5
7948,2,4
8946,1196,3
10346,2788,4
7604,5334,2
9057,1199,2
3250,106696,1
202,540,2
7206,832,3
8471,134130,1
3554,457,4
1837,30820,3
5392,81,3
9849,95510,3
715,2023,1
8816,6241,4
1402,1453,1
2177,688,4
4697,88125,3
4019,110102,3
8353,836,4
3760,86347,4
1586,5995,5
504,6979,4
2447,48385,3
1748,2253,2
939,2648,2
5854,2248,4
1163,39,2
9057,2100,3
6418,908,4
4636,38,2
6019,4878,4
9085,1917,3
5249,134368,5
6558,3972,1
9254,2720,4
9996,2193,3
7674,60950,2
3148,49530,4
8709,1029,3
1480,4789,5
8619,2528,3
3916,11,4
2157,2147,2
9296,1185,5
2054,2763,3
1404,2884,2
1867,1385,3
7964,372,3
2812,4367,3
166,272,4
3403,8665,4
2469,318,5
226,1027,1
8607,6377,4
7345,1089,4
181,6975,2
8154,69844,5
6911,2313,5
8611,832,3
6686,106487,5
5074,1092,5
1748,1095,2
6880,4454,3
3794,2402,3
2616,8501,3
4432,1219,4
3870,2080,3
5872,40629,3
4676,50,4
3847,3317,4
772,1089,4
8866,27773,4
2676,1090,3
10436,610,1
7975,1704,4
9000,292,3
8845,1258,2
5694,106441,3
1971,3354,2
1669,2078,2
3543,67923,3
2527,2467,2
7814,2671,3
3935,106782,4
4115,3114,4
10496,173145,3
1479,349,4
9709,1960,5
2659,50,5
2539,5502,3
6688,1020,3
8369,57368,4
618,89745,3
3445,3676,4
3624,3351,2
9540,1968,4
252,87232,3
9147,89804,4
6538,2710,2
6907,410,3
9722,1380,2
567,364,4
9142,76093,4
8908,1907,4
4885,2355,4
6779,2948,4
3802,5617,2
340,25,4
9037,60040,3
1490,45722,5
2559,2115,2
8442,1566,3
803,2861,2
9560,8866,3
4668,4701,3
739,5218,3
1570,515,3
8979,5628,3
927,2028,5
7273,587,3
3847,2260,3
7441,88125,5
3272,78637,1
8028,810,1
1831,911,5
582,663,4
2489,2001,3
2622,1721,5
7145,4369,3
1912,172,1
400,1196,5
1714,596,5
9160,63082,4
8879,593,5
3092,2959,5
3345,2657,5
6752,357,3
6268,7,4
7109,56367,4
1273,2085,4
1214,380,4
5803,1198,4
3445,44195,3
3480,5481,3
5230,7137,3
7265,4361,4
213,2739,4
2406,6377,3
196,7156,5
3368,32,5
5698,6365,4
187,66090,5
8434,6979,3
860,1345,2
8532,52241,3
741,1240,4
7206,59315,3
8688,2706,4
1473,8644,5
7534,2594,4
4989,1835,3
6714,68358,3
4002,2321,4
2061,53125,5
7766,101,3
7587,2916,4
4019,175571,2
4583,318,4
1424,68237,4
948,2108,5
6285,82302,2
10342,3745,4
9318,3751,1
748,339,4
6503,6377,4
3895,3298,3
165,39,4
3757,4344,2
1390,111921,3
5144,1608,2
6958,7099,4
7538,3253,3
4494,207,3
8428,3309,4
7045,6539,4
7608,33794,5
5972,134853,5
5652,8376,3
9770,27706,3
10325,6243,3
8743,44,1
5491,3307,5
2282,8197,4
5071,590,4
8003,168612,1
2345,111659,3
1893,5989,4
5215,5785,2
5742,42011,1
10343,112552,2
2287,2762,4
3957,2002,3
8476,71535,2
1171,1186,5
3754,1259,3
3443,8464,3
4640,2723,2
3937,1438,2
1932,58803,3
9102,1748,1
1366,139721,1
9992,130490,2
5327,442,4
3957,2294,4
9618,1721,4
4377,7117,1
5264,6774,4
1328,89745,3
4496,653,4
7561,5398,5
7295,1375,4
4579,31685,4
1822,2720,1
1894,1033,2
9178,1049,2
1307,296,4
7531,6711,5
3428,3624,2
8133,2268,4
4377,3952,3
3256,1179,3
1214,1641,1
7604,5218,3
2188,904,5
1998,1615,5
4802,64839,3
9362,4411,3
8932,180045,4
3592,1266,4
942,1517,4
8908,51662,4
6217,8966,4
10030,116985,1
10192,1552,4
859,1805,4
4194,33794,4
3831,58156,2
877,595,4
10160,2700,2
6031,17,4
6033,58025,5
8741,1210,4
5522,1260,1
1404,1600,1
6776,132614,3
7561,1025,4
7999,1258,5
3746,434,4
8606,1747,3
376,1270,3
2663,4993,3
833,4886,5
9062,2912,3
7381,555,2
431,380,2
2287,5882,2
9463,94469,4
7533,8644,5
7702,1073,5
3009,49389,1
5597,1240,3
5463,99114,4
72,380,2
4156,4816,3
2635,6287,2
10386,1387,4
2419,1391,3
8447,153,3
7985,362,3
6361,832,4
6237,1617,1
8216,306,3
707,393,1
10334,2628,1
6121,2858,4
2515,364,4
1225,10,5
2901,1394,2
2429,43928,2
2105,132,3
7223,42,3
4102,1834,4
7848,6732,3
9933,25,3
986,1058,1
6672,3578,1
266,1036,3
6895,8665,4
5615,59126,3
5462,55276,3
548,6212,2
6205,9,4
4443,60069,4
6157,8528,4
5072,1120,4
8468,168252,5
1614,1096,4
5012,500,4
10397,60514,2
3215,73017,5
3977,55052,2
1140,180,3
12,7451,3
2811,1242,4
4280,2137,3
8900,5747,5
1991,4014,4
5394,691,3
2775,9004,3
3604,592,4
10046,1012,4
8215,91660,1
7018,96821,4
6248,45186,4
9620,142997,4
8783,527,5
31,44191,3
9022,225,2
9620,2598,2
2701,1228,5
3817,6863,3
4322,1215,4
2478,653,3
4765,102445,3
4901,81847,5
4738,593,4
3342,2501,4
7002,2064,4
4282,1321,4
1812,1704,4
10115,913,3
3392,22,4
9605,153,3
8133,3836,3
676,16,4
1758,1377,4
9811,31696,4
7290,2571,4
6077,39183,3
653,8890,4
7806,4700,3
1168,56367,3
5114,3253,4
8810,7121,3
2775,4613,3
4563,7317,2
4388,4878,4
3243,139415,2
8035,95167,3
6118,1407,3
160,1240,4
757,5577,4
5195,25999,3
9857,195159,3
1358,928,4
1977,6794,3
5863,2987,4
1101,1,5
6184,97225,5
10502,1544,3
8879,1615,2
9330,4545,3
1007,5418,4
9888,8368,4
8387,1672,3
7273,8464,2
7113,586,3
1474,5481,3
8642,552,1
4974,1955,4
8979,194448,4
2765,349,4
8511,6377,3
4246,159093,2
7903,1007,3
5844,236,3
860,419,1
4924,1834,4
3731,1183,4
8472,440,2
4620,70093,3
5313,104944,5
195,164179,4
6101,316,5
3743,3996,5
4726,1198,5
2649,361,3
5694,3157,4
2104,4344,2
6130,95,2
6558,353,1
9455,3623,3
9986,53974,3
2891,27773,4
8775,2611,4
2464,5312,3
8877,1259,4
6218,7091,4
1529,648,3
560,2012,4
9468,1259,4
2082,535,5
5863,47610,4
5503,71535,3
2177,6225,4
1401,67197,1
7084,736,3
8215,68791,1
8402,76251,1
9011,7454,3
5202,45722,4
60,1198,3
9863,95088,4
2198,1127,3
7979,595,3
6831,587,3
1697,364,4
7391,3481,3
8619,2686,3
2536,1307,3
8554,21,2
5194,1252,1
4429,5690,4
4430,165,5
8056,4011,5
1273,2081,4
1367,2387,3
50,2541,5
720,4973,3
7592,46976,4
5479,66203,4
939,589,4
10381,36,3
5153,2394,3
7274,1759,3
5790,224,2
623,1500,4
6193,4993,2
181,4251,1
4835,1625,4
1281,108981,3
3809,32587,4
7590,536,4
8396,350,2
2595,95,4
3760,8983,3
8882,2268,4
7068,2966,5
6553,60040,1
9276,4027,4
3629,4318,3
4605,50,5
9391,1243,2
7357,51662,3
1706,3593,3
3031,1711,4
7277,1682,3
8396,7706,4
9455,84152,5
6445,5444,5
7963,102800,4
7045,3147,4
4891,223,1
12,55814,4
7333,1376,2
6174,1997,2
6618,33679,4
1484,70208,1
2775,1961,4
7490,76175,1
10357,8169,2
3636,231,3
8180,2710,1
7069,4212,5
8476,95604,1
4579,1197,5
7056,6502,4
805,1586,5
7002,3168,4
138,1263,5
4368,171763,5
8122,73321,5
3918,543,3
3768,628,4
3817,4993,4
4421,7346,4
494,150,4
2638,47,3
3279,2124,4
1208,912,3
8575,115170,3
9639,3250,4
1977,2699,2
2334,1201,3
7845,32,4
5475,3596,1
4809,307,3
7623,2269,4
1474,1268,3
6312,1704,4
6152,5445,4
215,1856,3
8925,3005,3
7519,551,3
686,316,3
9522,1283,5
9776,11,2
3546,3415,5
9620,4526,2
6216,356,5
8369,802,3
5312,410,2
4899,5500,5
2982,3991,1
5808,5618,3
6429,736,1
1463,4016,2
707,2470,2
1156,1256,3
7538,1608,3
9529,5418,3
6659,152081,4
6679,1260,4
5920,344,2
5707,1500,3
9163,8950,3
5690,533,3
1209,1580,3
9398,1613,3
3164,30793,1
4886,73268,2
1950,955,4
6029,5459,3
6157,500,3
1785,376,3
7330,1060,4
544,46578,2
4496,2112,4
3630,908,3
3279,6754,4
4410,68536,3
2345,745,4
6519,61323,4
2453,6902,4
2550,79,3
9960,916,1
1447,1327,3
9960,48516,4
2023,56949,2
7710,53000,2
561,1213,5
6353,31696,2
2419,8665,3
7239,87232,4
7712,1234,3
6359,1185,4
6536,43011,3
3146,2860,3
9382,225,2
252,60684,2
917,165,4
5114,4370,2
9947,7387,4
2638,1242,3
8263,106487,3
4515,187591,1
1483,1961,5
6832,225,2
6917,4340,1
132,5282,4
5114,3797,2
5629,2959,5
1693,349,4
2811,1013,3
9689,231,3
5872,4896,5
7288,2205,2
5443,588,5
5195,8644,1
6423,127202,3
9089,466,1
5852,849,1
9384,736,4
5349,832,3
8619,74590,4
8879,3723,3
2164,920,2
9776,45499,3
1915,106487,5
8035,1805,2
3271,1907,3
2291,144,4
4332,90866,5
7895,2289,5
3906,51077,5
2725,111362,1
10272,108190,5
1612,1017,3
6570,6373,3
2313,3578,4
2982,122,3
2189,2001,3
3274,750,5
1873,344,3
7323,7153,5
4160,8198,3
9530,1282,4
8302,2329,4
6104,103339,4
9401,155810,3
9216,593,4
5783,2517,4
4267,110110,4
5393,1380,3
7122,5504,3
4888,1214,4
9286,65596,1
6822,30812,3
8957,425,1
321,4247,1
3847,4616,3
8263,114060,4
7496,111759,3
548,355,2
236,589,4
6519,1288,5
2069,6218,3
9267,593,5
8575,5418,4
9330,3863,1
1920,62155,3
9830,1350,5
997,86332,3
9852,177765,4
477,4023,3
1899,4040,4
4549,356,5
3445,208,2
8694,115667,2
5392,223,5
8181,56174,4
7665,44022,3
6516,188305,3
9397,39446,1
626,1457,4
4039,91500,3
6514,318,5
10032,5388,4
139,5989,3
1397,1028,5
6586,1291,4
8376,4995,2
9570,595,4
7288,3269,3
9105,73017,4
7478,1059,4
5948,3255,2
10032,1263,4
10156,49530,3
6504,307,4
5807,2311,2
6285,36529,2
5842,786,4
4121,1729,3
6779,2717,3
6558,3101,4
2223,1894,3
1536,8910,3
6154,247,5
2904,1210,4
4625,79132,4
5591,91529,4
9934,3466,3
9852,183619,3
787,1732,3
4516,593,5
3063,111,3
833,33679,5
8608,923,4
3275,231,4
8978,2944,5
9972,4351,3
8035,3362,4
4828,3094,3
9117,110,4
6146,91658,4
8298,1022,4
3271,4367,3
3870,6218,3
4087,2115,3
6836,175667,3
5068,1193,4
374,350,4
4828,1262,2
5786,61011,2
3827,2567,4
7179,1411,2
9714,2011,3
5462,2011,3
7486,4995,5
4793,2643,1
5577,7523,3
1390,4306,3
626,1586,2
9977,1917,4
3831,7371,4
8619,8639,2
1748,3225,3
3778,54004,2
2597,2019,5
4785,4995,5
6759,4776,2
10401,1584,4
6244,72737,3
7605,1214,4
841,555,4
4886,106489,3
2078,2028,5
3760,1884,2
9826,602,2
695,1394,5
9863,2396,3
9782,73,5
2609,2028,2
3514,589,5
3446,1610,4
2638,1620,3
9665,2985,4
757,8201,4
4421,8781,5
4835,2617,3
2679,69526,4
7718,5630,3
1416,800,4
7710,7361,2
10496,157122,3
9801,6763,2
4483,34150,4
897,31658,4
4587,6874,3
764,592,3
9251,81845,3
8320,104,2
10258,11,4
727,48082,4
2990,1240,4
10397,111659,2
7637,98809,3
1418,3868,4
3403,2581,4
2780,2683,3
7803,60072,3
3918,4117,4
5906,34,5
6163,4321,3
2775,1970,3
6,318,5
8623,52245,3
3230,66203,4
8020,34326,2
6982,23,3
4050,110,5
8470,136353,5
5354,68793,4
5040,1645,4
8610,3159,3
1146,1670,4
5219,2496,4
4987,527,5
4697,1283,4
4185,585,4
4402,27803,4
9079,902,5
8610,3363,3
7341,1918,3
6933,46948,3
3446,4117,4
3040,3471,3
1397,19,2
9769,37955,3
9789,1091,1
10389,48780,4
2429,5010,2
10397,112370,2
5793,2959,4
9744,223,5
3085,7361,4
7889,1457,4
8525,546,1
6586,2924,4
5056,61967,5
5064,912,5
2389,1485,3
4442,2406,3
9703,3114,4
7079,364,4
8320,783,3
7172,527,4
1305,3735,4
4563,47610,3
9085,256,3
6356,47,1
6936,5505,2
6752,1590,5
9620,34336,4
9742,7458,3
2981,1224,5
159,48082,3
1894,4011,5
7534,51540,4
9353,2797,5
1401,194951,3
7648,767,5
9080,3087,3
5940,6874,4
2785,357,3
9366,59,4
7341,27808,3
4259,4011,5
8965,608,5
7367,65588,4
7665,61132,3
1657,362,5
5672,97306,4
9409,1957,5
4149,27773,4
4332,215,5
5842,830,3
4711,6615,1
2090,6957,1
9836,3864,4
9382,190349,4
4644,2470,3
9378,2028,4
686,3536,5
10078,79,5
3179,168252,5
3266,257,2
3369,1441,2
406,57504,5
7232,7153,4
1106,1206,2
7573,1385,3
10297,1221,3
6733,2194,3
752,434,2
10077,5955,4
6033,6373,3
4354,91529,4
9448,1097,3
8542,1693,4
5126,1762,1
6512,4816,3
634,14,3
3434,225,5
4162,2501,2
3374,1019,5
9276,45726,3
6504,541,4
3483,20,2
3427,63082,5
4126,5530,2
7491,2696,4
5734,1221,4
3537,69122,3
4354,5903,4
8566,86332,4
3847,3095,4
7566,1641,4
4973,149352,3
6248,316,4
9703,4980,3
9921,355,2
6981,101362,2
9011,1089,4
2445,6539,5
7969,152081,4
5714,92008,3
8879,3347,4
3013,778,3
6184,95309,5
8575,33162,3
9144,1196,4
360,376,4
8414,3438,2
626,7569,3
7696,2941,3
7298,5349,4
2860,53322,3
2451,1831,2
9365,2065,5
5159,377,3
6964,92083,4
5393,4262,4
10109,27706,3
181,2174,1
3768,196,3
8870,2804,4
2449,165551,3
5943,5009,3
2649,848,3
6163,48516,3
8421,1923,3
3845,8957,4
5294,2725,2
1339,1231,2
6826,7153,3
5354,79134,3
2789,57274,2
5940,122926,4
5591,1220,4
9527,1573,5
9554,437,3
2681,7090,4
4711,51086,4
9986,6373,1
8875,1060,3
7435,1244,4
3146,1271,5
7793,5026,3
2393,778,1
9042,2011,5
3259,161582,4
8024,34437,5
6750,5608,4
4753,316,3
7430,3255,3
5017,1213,4
9148,68952,4
6511,122916,5
7329,1215,2
8354,916,5
4893,5349,4
8035,3354,3
9620,1955,4
7374,42,3
3013,2470,2
8218,91831,2
7571,1214,4
10325,97,5
1838,4370,2
8619,4038,3
707,2826,4
9011,1196,4
7323,5952,4
6667,417,3
5990,8491,4
2463,6003,3
4829,2572,4
8348,30793,3
3272,105954,4
7625,2395,4
9389,589,4
828,899,4
10106,33166,3
2294,2011,2
7380,39444,4
3525,114662,2
774,84374,4
8786,300,5
8565,44199,2
10436,1816,5
8208,931,3
7638,76293,3
8940,593,5
2403,3452,3
846,897,1
6394,1042,3
2771,48780,4
8877,1090,5
1717,198,3
9439,1882,4
10447,45722,5
7906,2692,4
7237,260,4
10065,6151,3
9804,134853,4
1356,1266,3
321,4238,2
1149,90430,5
9466,317,3
7454,2243,2
9022,714,3
10350,50872,3
8597,349,2
4557,6920,5
3787,1213,4
2789,53519,2
4253,41566,3
8528,3793,4
3735,8622,4
8786,194,4
4206,1060,3
2188,1297,3
4738,5995,3
8554,602,3
8325,2764,4
9521,1035,5
9112,7062,5
9119,6440,2
2838,468,3
1281,45942,3
5844,10,5
395,80549,5
4038,303,3
8470,135216,5
6677,260,3
8523,5541,3
851,289,3
6550,91104,1
1807,1214,4
2216,2565,5
4592,3157,3
9742,102125,4
6276,2150,4
3503,3564,1
4425,2829,2
171,6686,3
9499,36401,2
6157,2702,3
10106,1394,3
3318,81834,4
2079,60293,3
8625,2282,2
6364,103315,4
3225,10,2
9704,7293,4
6587,4306,2
8957,2099,4
1362,308,4
5628,58293,2
7575,2723,3
4943,7090,4
1626,4014,3
10286,1729,3
6773,1252,2
548,7169,3
8957,3528,3
6640,1518,5
548,38046,3
847,7333,4
7262,4995,4
6033,32598,4
2101,95,4
6873,1247,5
1822,111759,4
6309,292,3
5558,1396,4
8619,5573,2
2158,81591,3
7921,78499,3
7184,2959,5
4326,1036,4
6038,2193,3
10391,48165,4
1579,477,3
5300,420,3
6364,58627,3
5863,25,3
1494,1956,5
10275,1343,3
1969,337,3
2418,1257,3
4952,43869,3
8287,1207,4
2573,8949,4
4649,589,4
3484,110127,4
3483,4105,2
8735,640,3
1604,1240,4
8600,5445,4
5064,4848,4
1652,49651,4
2653,130510,2
9522,1234,1
7420,1,4
4828,1148,5
9753,1388,2
6244,164909,3
9508,106100,4
5242,1259,5
7340,2997,3
1101,733,4
7622,1198,3
4709,37384,3
917,1784,4
9691,3744,2
3481,913,1
9068,128360,4
7030,2329,5
3291,4748,3
4463,4011,4
3792,1097,2
3712,65418,4
7239,94777,3
1928,736,2
10397,44972,1
5351,1259,3
9099,38095,4
6558,2311,3
1995,44195,3
2987,1265,4
2613,42632,5
6807,64957,3
2865,531,4
6785,3793,3
7854,8361,2
8249,176,3
7630,6539,4
9287,1921,3
7409,7438,4
5408,1810,4
10423,101864,3
7403,7078,4
7701,1682,3
45,141,4
3352,48,4
6102,912,4
8344,72226,4
10339,3254,2
4772,74450,3
7133,2340,5
3139,1974,2
6446,3441,4
1585,8526,1
4583,1380,3
9008,1923,4
1652,4007,3
5153,938,4
3472,6595,4
8549,480,5
501,1967,5
5723,349,4
7202,11,3
4156,8640,4
2968,122904,5
1540,1234,2
9620,132344,1
6118,4034,5
10353,1193,4
3024,1358,4
3279,7438,1
472,207,4
10256,420,3
8586,1387,4
3016,135536,4
12,2174,4
532,315,4
2778,145,4
72,1126,2
7036,57640,2
986,692,3
6684,367,3
9322,6305,4
3469,33794,2
1387,3535,5
4943,541,5
9191,3113,4
9808,55232,1
3154,818,1
5899,1073,4
7759,8961,3
